company_permalink,company_name,company_category_code,company_country_code,company_state_code,company_region,company_city,investor_permalink,investor_name,investor_category_code,investor_country_code,investor_state_code,investor_region,investor_city,funding_round_type,funded_at,funded_year,raised_amount_usd
/company/knodes,Knodes,analytics,USA,NY,New York,New York,/financial-organization/quotidian-ventures,Quotidian Ventures,,USA,NY,New York,New York,other,2010-03-01,2010,
/company/knodes,Knodes,analytics,USA,NY,New York,New York,/financial-organization/quotidian-ventures,Quotidian Ventures,,USA,NY,New York,New York,series-a,2011-09-01,2011,
/company/nestio,Nestio,web,USA,NY,New York,New York,/financial-organization/quotidian-ventures,Quotidian Ventures,,USA,NY,New York,New York,series-a,2013-07-09,2013,1500000
/company/veri,Veri,web,USA,NY,New York,New York,/financial-organization/quotidian-ventures,Quotidian Ventures,,USA,NY,New York,New York,venture,2011-01-01,2011,
/company/tripl,Tripl,social,USA,NY,New York,New York,/financial-organization/quotidian-ventures,Quotidian Ventures,,USA,NY,New York,New York,other,2012-07-09,2012,300000
/company/admitted-ly,Admitted.ly,education,USA,NY,New York,New York,/financial-organization/quotidian-ventures,Quotidian Ventures,,USA,NY,New York,New York,angel,2013-07-01,2013,375000
/company/wireimage,WireImage,games_video,USA,NY,New York,New York,/financial-organization/qvt-financial,QVT Financial,,USA,NY,New York,New York,series-c+,2006-05-08,2006,15000000
/company/vizibility,Vizibility,mobile,USA,NY,New York,New York,/financial-organization/race-point-capital-group,Race Point Capital Group,,USA,MA,Boston,Waltham,angel,2010-11-16,2010,1000000
/company/people-capital,People Capital,web,USA,NY,New York,New York,/financial-organization/radcliff-group,Radcliff Group,,USA,NC,Charlotte,Mooresville,venture,2009-06-19,2009,2500000
/company/liazon,Liazon,enterprise,USA,NY,Buffalo,Buffalo,/financial-organization/rand-capital,Rand Capital,,USA,NY,Buffalo,Buffalo,series-c+,2011-04-05,2011,12600000
/company/liazon,Liazon,enterprise,USA,NY,Buffalo,Buffalo,/financial-organization/rand-capital,Rand Capital,,USA,NY,Buffalo,Buffalo,series-c+,2012-04-24,2012,18200000
/company/knoa-software,Knoa Software,software,USA,NY,New York,New York,/financial-organization/rand-capital,Rand Capital,,USA,NY,Buffalo,Buffalo,venture,2012-12-03,2012,7500000
/company/socialflow,SocialFlow,advertising,USA,NY,New York,New York,/financial-organization/rand-capital,Rand Capital,,USA,NY,Buffalo,Buffalo,series-b,2013-04-17,2013,10000000
/company/chequed-com,Chequed.com,software,USA,NY,Saratoga Springs,Saratoga Springs,/financial-organization/rand-capital,Rand Capital,,USA,NY,Buffalo,Buffalo,series-b,2013-05-30,2013,2000000
/company/doodledeals-inc,DoodleDeals Inc.,web,USA,NY,New York,New York,/financial-organization/rap-investments,RAP Investments,,,,unknown,,series-a,2010-02-01,2010,1270000
/company/sonic-notify,Sonic Notify,software,USA,NY,New York,New York,/financial-organization/raptor-ventures,Raptor Ventures,,,,unknown,,series-a,2012-07-16,2012,4250000
/company/moven,Moven,mobile,USA,NY,New York,New York,/financial-organization/raptor-ventures,Raptor Ventures,,,,unknown,,series-a,2012-08-11,2012,2410000
/company/sociocast-networks,Sociocast,analytics,USA,NY,New York,New York,/financial-organization/raptor-ventures,Raptor Ventures,,,,unknown,,venture,2013-02-19,2013,1000000
/company/kinetic-social,Kinetic Social,analytics,USA,NY,New York,New York,/financial-organization/rbc-venture-partners,RBC Venture Partners,,CAN,,Toronto,Toronto,other,2011-10-01,2011,3000000
/company/thinknear,ThinkNear,advertising,USA,NY,New York,New York,/financial-organization/real-ventures,Real Ventures,,CAN,,Montreal,Montreal,series-a,2011-08-13,2011,1630000
/company/trusted-insight,Trusted Insight,web,USA,NY,New York,New York,/financial-organization/real-ventures,Real Ventures,,CAN,,Montreal,Montreal,angel,2013-08-21,2013,
/company/birchbox,Birchbox,ecommerce,USA,NY,New York,New York,/financial-organization/red-swan,Red Swan,,USA,,New York,New York City,series-a,2011-08-17,2011,10500000
/company/wander,Wander,web,USA,NY,New York,New York,/financial-organization/red-swan,Red Swan,,USA,,New York,New York City,angel,2012-04-19,2012,1200000
/company/aidin,Aidin,software,USA,NY,New York,New York,/financial-organization/red-swan,Red Swan,,USA,,New York,New York City,venture,2012-06-16,2012,600000
/company/open-air-publishing,Open Air Publishing,education,USA,NY,New York,New York,/financial-organization/red-swan,Red Swan,,USA,,New York,New York City,angel,2012-07-12,2012,800000
/company/nomi,Nomi,software,USA,NY,New York,New York,/financial-organization/red-swan,Red Swan,,USA,,New York,New York City,series-a,2013-02-11,2013,3000000
/company/floored,Floored,software,USA,NY,New York,New York,/financial-organization/red-swan,Red Swan,,USA,,New York,New York City,angel,2012-12-01,2012,1100000
/company/oscar,Oscar,health,USA,NY,New York,New York,/financial-organization/red-swan,Red Swan,,USA,,New York,New York City,series-a,2013-07-19,2013,40000000
/company/adore-me,Adore Me,fashion,USA,NY,New York,New York,/financial-organization/redhills-ventures,Redhills Ventures,,USA,NV,Las Vegas,Las Vegas,series-a,2012-04-01,2012,2500000
/company/adore-me,Adore Me,fashion,USA,NY,New York,New York,/financial-organization/redhills-ventures,Redhills Ventures,,USA,NV,Las Vegas,Las Vegas,series-b,2013-07-09,2013,8500000
/company/rebelmonkey,Rebel Monkey,web,USA,NY,New York,New York,/financial-organization/redpoint-ventures,Redpoint Ventures,,USA,CA,SF Bay,Menlo Park,series-a,2008-02-05,2008,1000000
/company/intent-media,Intent Media,advertising,USA,NY,New York,New York,/financial-organization/redpoint-ventures,Redpoint Ventures,,USA,CA,SF Bay,Menlo Park,series-b,2011-11-08,2011,20000000
/company/axialmarket,Axial Market,finance,USA,NY,New York,New York,/financial-organization/redpoint-ventures,Redpoint Ventures,,USA,CA,SF Bay,Menlo Park,series-a,2012-05-17,2012,6500000
/company/imaginova,Imaginova,ecommerce,USA,NY,New York,New York,/financial-organization/redshift-ventures,RedShift Ventures,,USA,MD,Washington DC,Chevy Chase,series-c+,2006-08-08,2006,15000000
/company/nextnine,NextNine,software,USA,NY,New York,New York,/financial-organization/redwood-venture-partners,Redwood Venture Partners,,USA,CA,SF Bay,Los Altos,series-c+,2006-09-27,2006,10000000
/company/betterment,Betterment,finance,USA,NY,New York,New York,/financial-organization/reinmkr-inc,reinmkr capital,,USA,CA,Los Angeles,Marina Del Rey,series-a,2010-12-01,2010,3000000
/company/tutorspree,Tutorspree,education,USA,NY,New York,New York,/financial-organization/reinmkr-inc,reinmkr capital,,USA,CA,Los Angeles,Marina Del Rey,angel,2011-12-20,2011,1000000
/company/betterment,Betterment,finance,USA,NY,New York,New York,/financial-organization/reinmkr-inc,reinmkr capital,,USA,CA,Los Angeles,Marina Del Rey,series-b,2012-10-03,2012,10000000
/company/buzzd,Buzzd,mobile,USA,NY,New York,New York,/financial-organization/relay-ventures,Relay Ventures,,USA,CA,SF Bay,Menlo Park,series-a,2008-10-29,2008,3200000
/company/payfone,Payfone,mobile,USA,NY,New York,New York,/financial-organization/relay-ventures,Relay Ventures,,USA,CA,SF Bay,Menlo Park,series-b,2010-08-02,2010,11000000
/company/payfone,Payfone,mobile,USA,NY,New York,New York,/financial-organization/relay-ventures,Relay Ventures,,USA,CA,SF Bay,Menlo Park,venture,2011-04-13,2011,19000000
/company/tutorspree,Tutorspree,education,USA,NY,New York,New York,/financial-organization/resolute-vc,Resolute.vc,,,,unknown,,venture,2013-02-18,2013,800000
/company/reonomy,Reonomy,analytics,USA,NY,New York,New York,/financial-organization/resolute-vc,Resolute.vc,,,,unknown,,venture,2013-03-01,2013,
/company/sunrise,Sunrise,mobile,USA,NY,New York,New York,/financial-organization/resolute-vc,Resolute.vc,,,,unknown,,series-a,2013-06-04,2013,2200000
/company/mediabrix,MediaBrix,advertising,USA,NY,New York,New York,/financial-organization/revel-partners,Revel Partners,,USA,NY,New York,New York,series-a,2011-05-05,2011,1500000
/company/tracx,tracx,analytics,USA,NY,New York,New York,/financial-organization/revel-partners,Revel Partners,,USA,NY,New York,New York,series-b,2012-02-16,2012,4400000
/company/tracx,tracx,analytics,USA,NY,New York,New York,/financial-organization/revel-partners,Revel Partners,,USA,NY,New York,New York,series-b,2013-03-08,2013,3500000
/company/salonbooker,SalonBooker,software,USA,NY,New York,New York,/financial-organization/revolution-ventures,Revolution Ventures,,USA,CA,San Diego,San Diego,series-a,2010-10-01,2010,14500000
/company/makeoversolutions,Makeover Solutions,advertising,USA,NY,New York,New York,/financial-organization/rho-canada,Rho Canada,,USA,NY,New York,New York,series-a,2007-11-01,2007,7000000
/company/winetworks,WiNetworks,mobile,USA,NY,New York,New York,/financial-organization/rho-capital-ventures,Rho Capital Partners,,USA,NY,New York,New York,venture,2009-03-05,2009,8000000
/company/bluefly,Bluefly,ecommerce,USA,NY,New York,New York,/financial-organization/rho-capital-ventures,Rho Capital Partners,,USA,NY,New York,New York,other,2009-11-22,2009,15000000
/company/tacoda,Tacoda,web,USA,NY,New York,New York,/financial-organization/rho-capital-ventures,Rho Capital Partners,,USA,NY,New York,New York,series-c+,2007-02-09,2007,7000000
/company/winetworks,WiNetworks,mobile,USA,NY,New York,New York,/financial-organization/rho-capital-ventures,Rho Capital Partners,,USA,NY,New York,New York,series-b,2006-08-18,2006,11000000
/company/xgraph,XGraph,analytics,USA,NY,New York,New York,/financial-organization/rho-capital-ventures,Rho Capital Partners,,USA,NY,New York,New York,series-a,2010-07-07,2010,3750000
/company/everyday-health,Everyday Health,health,USA,NY,New York,New York,/financial-organization/rho-capital-ventures,Rho Capital Partners,,USA,NY,New York,New York,venture,2010-11-13,2010,20000000
/company/totsy,Totsy,ecommerce,USA,NY,New York,New York,/financial-organization/rho-capital-ventures,Rho Capital Partners,,USA,NY,New York,New York,series-a,2010-11-30,2010,5000000
/company/aristotle-circle,Aristotle Circle,education,USA,NY,New York,New York,/financial-organization/rho-capital-ventures,Rho Capital Partners,,USA,NY,New York,New York,series-b,2011-04-19,2011,2000000
/company/dashlane,Dashlane,web,USA,NY,New York,New York,/financial-organization/rho-capital-ventures,Rho Capital Partners,,USA,NY,New York,New York,series-a,2011-09-21,2011,5000000
/company/getglue,GetGlue,social,USA,NY,New York,New York,/financial-organization/rho-capital-ventures,Rho Capital Partners,,USA,NY,New York,New York,series-c+,2012-01-11,2012,12000000
/company/totsy,Totsy,ecommerce,USA,NY,New York,New York,/financial-organization/rho-capital-ventures,Rho Capital Partners,,USA,NY,New York,New York,series-b,2012-07-17,2012,18500000
/company/true-office,True Office,games_video,USA,NY,New York,New York,/financial-organization/rho-ventures,Rho Ventures,,USA,NY,New York,New York,series-a,2013-01-24,2013,3000000
/company/keaton-row,Keaton Row,fashion,USA,NY,New York,New York,/financial-organization/rho-ventures,Rho Ventures,,USA,NY,New York,New York,series-a,2013-09-06,2013,1600000
/company/keaton-row,Keaton Row,fashion,USA,NY,New York,New York,/financial-organization/rho-ventures,Rho Ventures,,USA,NY,New York,New York,angel,2013-01-01,2013,1000000
/company/hashable,Hashable,mobile,USA,NY,New York,New York City,/financial-organization/rhodium,Rhodium,,ISR,,Hertzeliya Pituach,Hertzeliya Pituach,series-a,2010-11-22,2010,4000000
/company/guerillapps,Guerillapps,games_video,USA,NY,New York,New York,/financial-organization/rhodium,Rhodium,,ISR,,Hertzeliya Pituach,Hertzeliya Pituach,angel,2010-12-01,2010,500000
/company/zula,Zula,mobile,USA,NY,New York,New York,/financial-organization/rhodium,Rhodium,,ISR,,Hertzeliya Pituach,Hertzeliya Pituach,angel,2013-05-22,2013,1000000
/company/hopstop-com,HopStop.com,web,USA,NY,New York,New York,/financial-organization/rhodium,Rhodium,,ISR,,Hertzeliya Pituach,Hertzeliya Pituach,series-a,2008-01-01,2008,
/company/coty,Coty,health,USA,NY,New York,New York,/financial-organization/rhne-group,Rhne Group,,USA,NY,New York,New York,venture,2011-01-26,2011,
/company/learnvest,LearnVest,finance,USA,NY,New York,New York,/financial-organization/richmond-global,Richmond Global,,,,unknown,,angel,2009-08-31,2009,1100000
/company/learnvest,LearnVest,finance,USA,NY,New York,New York,/financial-organization/richmond-global,Richmond Global,,,,unknown,,series-a,2010-04-01,2010,4430000
/company/learnvest,LearnVest,finance,USA,NY,New York,New York,/financial-organization/richmond-global,Richmond Global,,,,unknown,,series-b,2011-07-12,2011,19000000
/company/challengepost,ChallengePost,web,USA,NY,New York,New York,/financial-organization/richmond-park-partners,Richmond Park Partners,,,,unknown,,series-a,2011-08-09,2011,4100000
/company/open-air-publishing,Open Air Publishing,education,USA,NY,New York,New York,/financial-organization/richmond-park-partners,Richmond Park Partners,,,,unknown,,angel,2012-07-12,2012,800000
/company/decision-pace,Decision Pace,software,USA,NY,Buffalo,Buffalo,/financial-organization/richmond-park-partners,Richmond Park Partners,,,,unknown,,angel,2013-06-25,2013,1000000
/company/zipments,Zipments,enterprise,USA,NY,New York,New York,/financial-organization/robert-safrata,Robert Safrata,,,,unknown,,series-a,2013-09-16,2013,2250000
/company/dailyworth,DailyWorth,finance,USA,NY,New York,New York,/financial-organization/robin-hood-ventures,Robin Hood Ventures,,USA,PA,Philadelphia,Philadelphia,venture,2011-03-02,2011,850000
/company/dailyworth,DailyWorth,finance,USA,NY,New York,New York,/financial-organization/robin-hood-ventures,Robin Hood Ventures,,USA,PA,Philadelphia,Philadelphia,series-a,2013-04-22,2013,1000000
/company/honest-buildings,Honest Buildings,web,USA,NY,New York,New York,/financial-organization/rockport-capital-partners,RockPort Capital Partners,,USA,MA,Boston,Boston,series-a,2012-09-11,2012,2000000
/company/honest-buildings,Honest Buildings,web,USA,NY,New York,New York,/financial-organization/rockport-capital-partners,RockPort Capital Partners,,USA,MA,Boston,Boston,series-a,2013-06-24,2013,5500000
/company/zoove,Zoove,mobile,USA,NY,SF Bay,Palo Alto,/financial-organization/rogers-venture-partners,Rogers Venture Partners,,USA,CA,SF Bay,Palo Alto,series-c+,2013-05-14,2013,15000000
/company/payfone,Payfone,mobile,USA,NY,New York,New York,/financial-organization/rogers-ventures,Rogers Ventures,,CAN,,Toronto,"Toronto, ON",venture,2011-04-13,2011,19000000
/company/zoove,Zoove,mobile,USA,NY,SF Bay,Palo Alto,/financial-organization/rogers-ventures,Rogers Ventures,,CAN,,Toronto,"Toronto, ON",venture,2011-10-20,2011,5000000
/company/bombfell,Bombfell,fashion,USA,NY,New York,New York,/financial-organization/romulus-capital,Romulus Capital,,,,unknown,,angel,2013-02-13,2013,730000
/company/mediatrust,MediaTrust,advertising,USA,NY,New York,New York,/financial-organization/ropart-asset-management,Ropart Asset Management,,USA,CT,New York,Greenwich,venture,2010-05-06,2010,18000000
/company/mediatrust,MediaTrust,advertising,USA,NY,New York,New York,/financial-organization/ropart-asset-management,Ropart Asset Management,,USA,CT,New York,Greenwich,venture,2011-02-24,2011,3000000
/company/innroad-inc,innRoad,software,USA,NY,Southampton,Southampton,/financial-organization/rose-park-advisors,Rose Park Advisors,,USA,MA,Boston,Boston,series-b,2012-05-31,2012,5800000
/company/magnify,Magnify,games_video,USA,NY,New York,New York,/financial-organization/rose-tech-ventures,Rose Tech Ventures,,USA,NY,New York,New York,series-a,2007-02-01,2007,1200000
/company/linkstorm,LinkStorm,advertising,USA,NY,New York,New York,/financial-organization/rose-tech-ventures,Rose Tech Ventures,,USA,NY,New York,New York,series-a,2007-10-01,2007,4200000
/company/drop-io,drop.io,education,USA,NY,New York,Brooklyn,/financial-organization/rose-tech-ventures,Rose Tech Ventures,,USA,NY,New York,New York,series-b,2008-03-11,2008,3900000
/company/instinctiv,Instinctiv,mobile,USA,NY,New York,New York,/financial-organization/rose-tech-ventures,Rose Tech Ventures,,USA,NY,New York,New York,angel,2008-06-01,2008,750000
/company/ce-interactive,CE Interactive,software,USA,NY,New York,New York,/financial-organization/rose-tech-ventures,Rose Tech Ventures,,USA,NY,New York,New York,series-a,2008-02-01,2008,500000
/company/socialbomb,Socialbomb,games_video,USA,NY,New York,New York,/financial-organization/rose-tech-ventures,Rose Tech Ventures,,USA,NY,New York,New York,angel,2008-12-01,2008,240000
/company/magnify,Magnify,games_video,USA,NY,New York,New York,/financial-organization/rose-tech-ventures,Rose Tech Ventures,,USA,NY,New York,New York,series-b,2008-02-28,2008,1000000
